FID,OBJECTID,BPID,Road_Class,FC,Miles,Rating_202,Rating_Cat,STREET_NAM,FROM_STREE,TO_STREET,BLOCK,WARD,WIDTH,Feet,Shape__Len,Shape__Length
3222,3202,SYR757,2,16,0.079850578975,8,Good,Comstock Ave.,Madison,Harrison,200,16,30,421.611056988,176.24594861,176.245948599988
3223,3203,SYR758,2,16,0.105559869827,6,Fair,Comstock Ave.,Harrison,Adams,300,16,30,557.356112687,232.986844669,232.986844674567
3224,3204,SYR759,2,16,0.0731681518929,5,Poor,Comstock Ave.,Adams,Marshall,400,16,30,386.327841994,161.490342512,161.490342515828
3225,3205,SYR760,2,16,0.0748835311306,6,Fair,Comstock Ave.,Marshall,Waverly,500,16,30,395.38504437,165.272594398,165.272594387371
3226,3206,SYR761,2,16,0.0776326062414,9,Excellent,Comstock Ave.,Waverly,University Pl.,600,16,42,409.900160954,171.3383313,171.33833131568
3227,3207,SYR762,2,16,0.212631613032,9,Excellent,Comstock Ave.,University Pl.,Euclid,700,16,42,1122.69491681,469.268720666,469.268720667297
3228,3208,SYR763,2,16,0.160111825925,9,Excellent,Comstock Ave.,Euclid,Stratford,800,16,36,845.390440885,353.344783722,353.344783710904
3229,3209,SYR764,2,16,0.698563328969,9,Excellent,Comstock Ave.,Stratford,Colvin,900,19,36,3688.41437695,1541.47891688,1541.47891689284
3230,3210,SYR765,2,17,0.163864223544,6,Fair,Comstock Ave.,Colvin,Vincent,1100,19,36,865.203100311,361.553119258,361.553119258917
3231,3211,SYR766,2,17,0.1599846319,9,Excellent,Comstock Ave.,Vincent,Thurber,1300,19,29,844.718856431,352.979863174,352.979863169004
3232,3212,SYR767,2,17,0.0562986481128,9,Excellent,Comstock Ave.,Thurber,Butler,1400,19,29,297.256862036,124.210732277,124.210732271663
3233,3213,SYR3739,2,17,0.0657507461768,9,Excellent,Wilbur Ave S,Whittier,Coleridge,400,8,41,347.163939814,144.956761149,144.95676116179
3234,3214,SYR3746,2,19,0.118540303711,8,Good,Wilkinson St.,Barker,Matty,200,2,30,625.892803594,260.733658778,260.733658783895
3235,3215,SYR3754,2,19,0.0758627324273,9,Excellent,Willis Ave,Schuyler,Hamilton,300,7,25,400.555227216,167.330103708,167.330103703502
3236,3216,SYR3755,2,19,0.0750327329133,9,Excellent,Willis Ave,Hamilton,Cayuga,400,7,25,396.172829782,165.503621551,165.503621556116
3237,3217,SYR3756,2,19,0.0759306562817,9,Excellent,Willis Ave,Cayuga,W. Genesee,500,7,25,400.913865168,167.48722553,167.487225535418
3238,3218,SYR3762,2,19,0.105354796906,7,Good,Willis Ave,Chemung,Milton,1100,7,36,556.273327663,232.415971078,232.415971077495
3239,3219,SYR3766,2,19,0.0558052864473,5,Poor,Williston Ave,dead end,Butternut,100,3,28,294.651912442,122.889288061,122.889288065962
3240,3220,SYR3777,2,19,0.0723309777942,7,Good,"Willow St., W.",N. Clinton,N. Franklin,200,9,40,381.907562753,159.098389112,159.098389106053
3241,3221,SYR3778,2,19,0.0582007710556,7,Good,"Willow St., W.",N. Franklin,W. Genesee,300,2,40,307.300071173,128.018444799,128.018444797979
3242,3222,SYR3784,2,19,0.0530046539702,6,Fair,Wilson Pl,Gifford Pkwy,Barrington,100,17,31,279.864572962,116.642659086,116.642659093321
3243,3223,SYR382,2,17,0.0644233737153,7,Good,Broad St,Meadowbrook,Fellows,800,19,36,340.155413217,141.657621729,141.657621725502
3244,3224,SYR3822,20,16,0.0945990157045,5,Poor,Wolf St.,Grant Blvd.,Fourth North,800,1,42,499.48280292,208.739288055,208.739288039472
3245,3225,SYR3836,2,19,0.120589295555,4,Poor,Woodruff Ave,Scoville,Mertens,200,4,27,636.71148053,266.275722058,266.275722067585
3246,3226,SYR3838,2,19,0.159742239409,7,Good,Woodruff Ave,Grant Blvd.,Listman,400,3,27,843.439024079,352.7483276,352.748327597072
3247,3227,SYR384,2,17,0.0357336657356,7,Good,Broad St,Westmoreland,Cumberland,1000,19,36,188.673755084,78.5733162355,78.5733162247383
3248,3228,SYR3840,2,19,0.131772956339,6,Fair,Worden Ave,Grant Blvd.,Pershing,100,3,27,695.761209469,290.983628226,290.983628217265
3249,3229,SYR3848,2,19,0.0910940286907,6,Fair,Willumae Dr,LeMoyne,Wolf,400,1,32,480.976471487,200.615596904,200.615596903283
3250,3230,SYR385,2,17,0.0566402925857,7,Good,Broad St.,Cumberland,Nottingham,1100,19,36,299.060744852,124.543735683,124.543735682303
3251,3231,SYR3854,2,19,0.0584327155643,6,Fair,Lime St.,Northway,Hazelwood,300,17,27,308.52473818,128.989777751,128.989777741012
3252,3232,SYR393,2,19,0.060300111965,7,Good,Bronx Ave,Wainwright,dead end,100,3,23,318.384591175,132.683526948,132.683526949607
3253,3233,SYR409,2,19,0.104926884345,7,Good,Bryant Ave.,Wilbur,Lowell,100,8,24,554.013949343,230.951725372,230.951725369344
3254,3234,SYR410,2,19,0.284979717552,7,Good,Bryant Ave.,Lowell,Burnet Pk. Dr.,200300,8,24,1504.69290867,627.242755511,627.242755508614
3255,3235,SYR411,2,19,0.223894797802,7,Good,Bryant Ave.,Burnet Pk. Dr.,Avery,400,8,24,1182.16453239,492.771670603,492.771670599748
3256,3236,SYR420,2,19,0.0550145067906,7,Good,Burdick Ave,Turtle,Arnts Pl.,200,1,23,290.476595855,121.152885566,121.152885561961
3257,3237,SYR421,2,19,0.0533180044081,7,Good,Burdick Ave,Arnts Pl.,Murray,300,1,23,281.519063275,117.421379216,117.421379220304
3258,3238,SYR422,2,19,0.0689998497082,7,Good,Burdick Ave,Murray,LeMoyne,400,1,23,364.319206459,151.958565825,151.958565833491
3259,3239,SYR432,2,16,0.162889525093,5,Poor,Burnet Ave.,Mather,Vine,900,6,34,860.056692492,358.452294488,358.452294484706
3260,3240,SYR438,2,16,0.103982196241,8,Good,Burnet Ave.,Dillaye,Gale/Peat,1500,6,34,549.025996152,228.835040942,228.835040948022
3261,3241,SYR444,2,16,0.0645687902824,5,Poor,Burnet Ave.,Collingwood,S. Edwards,2100,5,48,340.923212691,142.083000419,142.083000431141
3262,3242,SYR446,2,16,0.058710549435,5,Poor,Burnet Ave.,S. Midler,Nichols,2300,5,48,309.991701017,129.196488221,129.196488218916
3263,3243,SYR447,2,16,0.0501869277853,5,Poor,Burnet Ave.,Nichols,Sheridan,2400,5,48,264.986978707,110.441340933,110.441340936221
3264,3244,SYR449,2,16,0.060076540693,8,Good,Burnet Ave.,Champlin,Arch,2600,5,35,317.204134859,132.202678143,132.202678135245
3265,3245,SYR45,2,19,0.0737567229357,6,Fair,Allen St.,Fayette,Lexington,200,17,27,389.4354971,162.804979726,162.80497972907
3266,3246,SYR450,2,16,0.0594431281528,8,Good,Burnet Ave.,Arch,Plymouth,2700,5,35,313.859716647,130.808625586,130.808625594374
3267,3247,SYR453,2,16,0.0633796947742,7,Good,Burnet Ave.,Erickson,Aberdeen,3000,5,35,334.644788408,139.471223857,139.471223852397
3268,3248,SYR455,2,16,0.0397372650995,6,Fair,Burnet Ave.,Hasbrouck,Cloveridge,3200,5,35,209.812759725,87.4269056526,87.4269056541142
3269,3249,SYR458,2,16,0.215105745918,5,Poor,Burnet Ave.,Boston,Thompson Rd.,3500,5,35,1135.75833845,473.303604599,473.303604591548
3270,3250,SYR459,2,19,0.0627077211752,7,Good,Burnet Park Dr.,Tompkins,Tennyson,100,8,27,331.096767805,138.212839418,138.21283942238
3271,3251,SYR46,2,19,0.114552455609,5,Poor,Allen St.,Lexington,Genesee,300,17,27,604.836965616,252.848725211,252.848725198542
3272,3252,SYR460,2,19,0.0773610769905,7,Good,Burnet Park Dr.,Tennyson,Bryant,200,8,27,408.46648651,170.595137902,170.595137906355
3273,3253,SYR461,2,19,0.0666879396934,6,Fair,Burnet Park Dr.,Bryant,Whittier,300,8,27,352.112321581,146.832823783,146.832823787285
3274,3254,SYR462,2,19,0.0655736518428,7,Good,Burnet Park Dr.,Whittier,Coleridge,400,8,27,346.22888173,144.565720176,144.56572017319
3275,3255,SYR478,2,16,0.0703157423814,7,Good,Butternut St.,Townsend,McBride,400,3,42,371.267119774,154.824307275,154.824307278256
3276,3256,SYR479,2,16,0.105537876364,7,Good,Butternut St.,McBride,Lodi,500,3,40,557.239987201,232.37455503,232.37455502165
3277,3257,SYR481,2,16,0.0979616730847,7,Good,Butternut St.,Josephine,S. Alvord,700,3,40,517.237633887,216.102493015,216.102493017128
3278,3258,SYR482,2,16,0.095260773608,7,Good,Butternut St.,S. Alvord,Park,800,3,40,502.97688465,210.147976174,210.147976161092
3279,3259,SYR485,2,16,0.143339570034,6,Fair,Butternut St.,Spring,First North,1100,3,40,756.832929778,316.492935199,316.492935197831
3280,3260,SYR488,2,16,0.158029264341,6,Fair,Butternut St.,Warham,Grant Blvd.,1400,3,40,834.394515719,348.88907109,348.889071078964
3281,3261,SYR489,2,19,0.0862467495697,7,Good,Butternut St.,Grant Blvd.,Hood Av.,1500,3,40,455.382837728,190.382418846,190.382418844981
3282,3262,SYR491,2,19,0.0620616761922,6,Fair,Butternut St.,Ross Park,Dale,1700,3,40,327.685650295,137.048448511,137.048448513264
3283,3263,SYR493,2,19,0.152899800948,10,Excellent,Byrne Pl,S. Salina,dead end,100,14,24,807.310949003,336.028692144,336.028692147925
3284,3264,SYR500,2,19,0.0473472945874,6,Fair,Cadillac St,Loma,Malverne,600,1,26,249.993715421,104.392149427,104.392149434147
3285,3265,SYR512,2,19,0.0640094651728,7,Good,Caleb Ave,Woodbine,Hillsdale,500,5,27,337.969976112,140.853878623,140.853878623906
3286,3266,SYR515,2,19,0.064098131466,7,Good,Caleb Ave,S. Edwards,S. Midler,800,5,27,338.43813414,141.053139068,141.053139068739
3287,3267,SYR517,2,19,0.0668792989812,7,Good,Caleb Ave,Nichols,Champlin,1000,5,27,353.122698621,147.170511923,147.170511918049
3288,3268,SYR520,2,19,0.0584563888098,7,Good,Caleb Ave,Arch,Plymouth,1300,5,30,308.649732916,128.643139147,128.643139139609
3289,3269,SYR522,2,19,0.124490267687,7,Good,Caleb Ave,Luddington,Aberdeen,1500,5,27,657.308613386,273.96223296,273.962232954707
3290,3270,SYR523,2,19,0.107070109272,7,Good,Caleb Ave,Aberdeen,Cloveridge,1600,5,27,565.330176958,235.626456715,235.626456717304
3291,3271,SYR525,2,19,0.0643980363254,6,Fair,Caleb Ave,Burns,Boston,1800,5,27,340.021631798,141.719094309,141.719094316937
3292,3272,SYR526,2,19,0.13644078321,7,Good,Caleb Ave,Boston,Conklin/City Line,1900,5,27,720.407335351,300.190773664,300.190773652715
3293,3273,SYR527,2,16,0.0936828443489,7,Good,Calthrop Ave E,S. Salina,81 on-ramp,100,14,30,494.645418162,205.949493346,205.949493348491
3294,3274,SYR537,2,19,0.0680805722688,4,Poor,Canal St,Walnut,Lodi,1000,6,31,359.465421579,149.746717224,149.746717212747
3295,3275,SYR545,2,19,0.0571982703455,6,Fair,Cannon St.,Fernwood,Warner,300,19,24,302.006867424,126.194355105,126.194355096576
3296,3276,SYR552,2,19,0.0775512518968,7,Good,Cannon St.,W. Pleasant,W. Calthrop,1000,14,24,409.470610015,171.094364198,171.094364187475
3297,3277,SYR557,2,19,0.0906556507772,5,Poor,Carbon St.,Division,Curtis,400,3,36,478.661836104,199.615942301,199.615942300118
3298,3278,SYR558,2,19,0.105964352885,5,Poor,Carbon St.,Curtis,Pond,500,3,36,559.491783233,233.327016305,233.327016315758
3299,3279,SYR564,2,19,0.0904112187262,5,Poor,Carbon St.,Bear,LeMoyne,1100,1,27,477.371234875,199.092004898,199.092004889678
3300,3280,SYR565,2,19,0.0907792762345,5,Poor,Carbon St.,LeMoyne,Wolf,1200,1,27,479.314578518,199.91319122,199.913191220771
3301,3281,SYR579,2,16,0.128861883802,6,Fair,Castle St W,Alexander,Cortland,200,18,30,680.390746473,283.452429826,283.452429822177
3302,3282,SYR580,2,19,0.0488149072675,5,Poor,"Castle St., W.",Cortland,Midland,300,18,30,257.742710372,107.37615256,107.376152564444
3303,3283,SYR585,2,17,0.0749501003938,6,Fair,Catawba St,N. State,N. Salina,100,2,42,395.736530079,165.023817958,165.023817958188
3304,3284,SYR586,2,17,0.0718928270125,5,Poor,Catawba St,N. Salina,N. Townsend,200,2,42,379.594126626,158.298468189,158.29846819978
3305,3285,SYR587,2,17,0.0474587370814,6,Fair,Catawba St,N. Townsend,Lodi,300,3,42,250.58213179,104.519693421,104.519693414638
3306,3286,SYR590,2,19,0.130271854561,5,Poor,Catherine St,Hawley,James,300,6,30,687.835392083,287.368354895,287.368354901522
3307,3287,SYR595,2,19,0.133664775539,8,Good,Cayuga St,Emerson,Milton,100,7,31,705.750014848,294.320392359,294.320392352127
3308,3288,SYR596,2,19,0.113402281426,9,Excellent,Cayuga St,Milton,Willis,200,7,31,598.764045931,249.622403043,249.622403044292
3309,3289,SYR597,2,19,0.1136916917,9,Excellent,Cayuga St,Willis,Avery,300,7,31,600.292132175,250.250694035,250.250694028678
3310,3290,SYR608,2,19,0.107179843539,9,Excellent,Charlotte St.,Herkimer,dead end,100,7,18,565.909573886,236.420251722,236.420251710162
3311,3291,SYR615,2,19,0.0673367467701,6,Fair,Chatham Pl,Wadsworth,Harford,100,1,26,355.538022946,148.474494163,148.474494165995
3312,3292,SYR623,2,19,0.113565856714,7,Good,Chemung St,Willis,Avery,300,7,36,599.627723449,250.004599275,250.004599269504
3313,3293,SYR627,2,19,0.0729344181023,7,Good,Cherry St,Erie Blvd.,E. Fayette,100,16,34,385.09372758,160.994302665,160.994302663944
3314,3294,SYR644,2,19,0.0527185590443,10,Excellent,Clarence Ave,Seneca Dr.,Monticello Dr. N.,400,14,27,278.353991754,115.870540861,115.870540859344
3315,3295,SYR659,2,19,0.219579357064,8,Good,Clifton Pl.,James,Melose,100,5,25,1159.3790053,484.822692591,484.822692595913
3316,3296,SYR660,2,19,0.0772767531483,8,Good,Clifton Pl.,Melrose,dead end,200,5,25,408.021256623,170.619595274,170.619595274237
3317,3297,SYR661,2,16,0.0520480137835,0,Not Rated,Clinton St N,Erie Blvd.,Genesee/James,100,9,0,274.813512777,114.893259087,114.893259080986
3318,3298,SYR682,2,17,0.185060101112,0,Not Rated,Clinton St S,Taylor,Tallman,1000,18,30,977.11733387,408.322915169,408.32291516782
3319,3299,SYR690,2,19,0.0947478829588,9,Excellent,Cody Ave,Ulster,Tompkins,100,8,27,500.268822022,208.973718284,208.97371828859
3320,3300,SYR698,2,19,0.0588859710717,10,Excellent,Coldbrook Dr.,dead end,Richfield,800,14,18,310.917927258,129.864451222,129.86445121183
3321,3301,SYR720,2,16,0.103194259871,7,Good,"Colvin St., E.",S. Salina,S. State,100,19,36,544.865692121,226.955255797,226.95525580048
3322,3302,SYR722,2,16,0.0942008592897,6,Fair,"Colvin St., E.",Garfield,Rte. 81,300,19,30,497.38053705,207.160238455,207.16023845785
3323,3303,SYR725,2,16,0.0537373611519,7,Good,"Colvin St., E.",Benedict,Moore,600,19,36,283.733266882,118.155466018,118.155466020307
3324,3304,SYR728,2,16,0.068437117852,9,Excellent,"Colvin St., E.",Hughes Pl.,Lorraine,900,19,36,361.347982259,150.581597976,150.581597977176
3325,3305,SYR729,2,16,0.106228534748,9,Excellent,"Colvin St., E.",Lorraine,Harriette,1100,19,36,560.88666347,233.732857125,233.732857128641
3326,3306,SYR734,2,16,0.0552867731733,6,Fair,"Colvin St., E.",Westmoreland,Cumberland,2000,19,36,291.914162355,121.551988475,121.5519884688
3327,3307,SYR742,2,17,0.0713604927812,8,Good,"Colvin St., W.",Glahn,Kirk Park Dr.,700,19,25,376.783401885,156.942734049,156.942734054108
3328,3308,SYR747,2,17,0.120216599055,7,Good,"Colvin St., W.",Bishop,South,1200,13,34,634.743643012,264.301218963,264.301218959217
3329,3309,SYR768,2,17,0.188831105251,9,Excellent,Comstock Ave.,Butler,Jamesville,1500,19,29,997.028235726,416.602440235,416.602440238096
3330,3310,SYR769,2,19,0.0930645122046,6,Fair,Comstock Pl,Comstock,Ostrom Av,100,16,26,491.38062444,204.770308534,204.770308533538
3331,3311,SYR77,2,19,0.138338786793,9,Excellent,Amy St.,Seymour,Delaware,100,8,27,730.428794268,304.854071616,304.85407162031
3332,3312,SYR770,2,19,0.0905913316164,7,Good,Comstock Pl,Ostrom Av,Beech,200,16,26,478.322230935,199.248222014,199.248222023152
3333,3313,SYR771,2,19,0.0973882850894,8,Good,Conan St,Rill,Ballantyne,100,13,23,514.210145272,214.839755389,214.839755404308
3334,3314,SYR7717,2,19,0.246860389686,10,Excellent,Longmeadow Dr,Hilton,Hilton,100200,14,27,1303.42285754,543.906246797,543.906246799289
3335,3315,SYR772,2,19,0.262448164369,8,Good,Concord Pl,Wescott,Allen,100,17,34,1385.72630787,577.350355392,577.350355399436
3336,3316,SYR7722,2,19,0.0829497222354,6,Fair,Ridgewood Dr,Winthrop,Glencove,300,5,0,437.974533403,183.149525454,183.149525448644
3337,3317,SYR7726,2,19,0.063790525098,7,Good,Northway St.,Audubon,Lime,100,17,27,336.813972518,140.385428811,140.385428805937
3338,3318,SYR7727,2,19,0.0652729529203,7,Good,Fayette Blvd,Foxboro,Springfield,600,17,21,344.641191419,143.590384106,143.590384108442
3339,3319,SYR7729,2,19,0.301093832082,0,Not Rated,Westmoreland Ave,#796,Euclid,800,17,27,1589.77543339,664.521446488,664.521446486116
3340,3320,SYR773,2,19,0.0628448932846,9,Excellent,Congress Ave,Grace,Kellogg,100,10,32,331.821036543,138.478402559,138.478402570008
3341,3321,SYR7730,2,19,0.0669567573753,5,Poor,Stinard Ave,Bellevue,Grant,100,11,27,353.531678941,147.757697554,147.757697552026
3342,3322,SYR7731,2,19,0.055801598914,8,Good,Sherman St,Cumberland,Nottingham,200,19,0,294.632442266,122.691033523,122.69103351764
3343,3323,SYR7734,2,19,0.056372176725,6,Fair,Sidney St,Helen,Dewitt,200,4,29,297.645093108,124.024488924,124.024488926487
3344,3324,SYR7738,2,19,0.0497102243158,5,Poor,Gray Ave,Dorchester,Wheaton,200,4,27,262.469984388,109.373815726,109.373815728186
3345,3325,SYR774,2,19,0.062778681735,9,Excellent,Congress Ave.,Kellogg,Holland,200,10,0,331.471439561,138.3122835,138.312283483366
3346,3326,SYR7741,2,14,0.483569367607,7,Good,Erie Blvd. W.,Liberty,Genesee,1000-1300,2,56,2553.24626097,1065.01826813,1065.01826813224
3347,3327,SYR7744,2,17,0.0587605587698,6,Fair,"State St., N.",Danforth,Lodi,1500,2,35,310.255750305,129.63448199,129.634481988777
3348,3328,SYR7746,2,17,0.040292677707,6,Fair,Westcott St,Lombard,Fayette,100,17,0,212.745338293,88.9381371036,88.9381371082843
3349,3329,SYR7748,2,19,0.0834779651635,6,Fair,Renwick Ave,Jackson,Monroe,300,15,30,440.763656063,184.152531319,184.152531318552
3350,3330,SYR7750,2,19,0.0679354083985,5,Poor,Barker Ave,Wilkinson,Park,200,2,30,358.698956344,149.964196348,149.964196349318
3351,3331,SYR7751,2,19,0.0920091892955,4,Poor,Carbon St. S.,Butternut,Highland,100,4,27,485.80851948,202.423602741,202.423602747681
3352,3332,SYR7753,2,19,0.0490438389479,5,Poor,Carbon St. S.,Hier,Grumbach,300,4,27,258.951469645,107.898087316,107.898087310683
3353,3333,SYR7754,2,19,0.150129087071,8,Good,"Colvin St., W.",Craddock,Summit,1600,12,34,792.681579737,330.068092815,330.068092810849
3354,3334,SYR7757,2,19,0.107766944235,5,Poor,Elizabeth Blackwell St.,Harrison,Adams,100,15,0,569.009465559,237.861534528,237.861534528228
3355,3335,SYR776,2,19,0.0511530891261,7,Good,Conklin St,Thompson/C.L.,Glencove,100,5,25,270.088310586,112.94186105,112.94186104723
3356,3336,SYR7764,2,19,0.0761618224516,5,Poor,Strathmore Pk Dr.,Robineau,Roberts,100,13,40,402.134422544,167.444025379,167.444025385469
3357,3337,SYR7765,2,19,0.0659888770981,9,Excellent,Temple St,S. Salina,S. Clinton,100,18,0,348.421271078,145.165693338,145.165693336871
3358,3338,SYR777,2,19,0.101658339718,6,Fair,Conklin St,Glencove,Caleb,200,5,25,536.756033711,224.452864569,224.452864571975
3359,3339,SYR7774,2,19,0.118466210884,7,Good,"Glencove Rd.,S.",Plymouth,Luddington,1100,5,0,625.501593466,260.757486824,260.757486827293
3360,3340,SYR7776,2,19,0.0535833767078,7,Good,"Glencove Rd.,S.",Erickson,Aberdeen,1300,5,0,282.920229017,117.887512394,117.887512390812
3361,3341,SYR7782,2,19,0.0847255836406,4,Poor,Kirk Park Dr.,Crehange,Elmhurst,300,19,0,447.351081623,186.900648922,186.900648919176
3362,3342,SYR7783,2,19,0.113387463107,4,Poor,Kirk Park Dr.,Elmhurst,Brighton,400,19,0,598.685805203,250.102366518,250.10236652272
3363,3343,SYR7784,2,19,0.0643007094259,7,Good,Kirk Park Dr.,Brighton,Lafayette,500,19,0,339.507745769,141.851588113,141.851588107605
3364,3344,SYR779,2,19,0.152110951009,5,Poor,Coolidge Ave,Tallman,Bellevue,100,12,30,803.145821328,335.678167363,335.678167365981
3365,3345,SYR7790,2,19,0.0753710216051,5,Poor,"Onondaga Crk Bl, E",Baldwin,Berger,200,13,0,397.958994075,165.970202954,165.970202945184
3366,3346,SYR7792,2,19,0.241774735114,4,Poor,"Onondaga Crk Bl,E",W. Matson,Conan,400,13,0,1276.5706014,532.237838893,532.237838899217
3367,3347,SYR7798,2,17,0.353950107782,10,Excellent,West St Service Rd,West,Seymour,0,8,30,1868.85656909,781.197924873,781.197924873684
3368,3348,SYR780,2,19,0.110604624055,5,Poor,Coolidge Ave,Bellevue,Sterling,200,12,30,583.992415009,244.080339868,244.080339858036
3369,3349,SYR781,2,19,0.118059198991,5,Poor,Coolidge Ave,Sterling,Cheney,300,12,30,623.352570671,260.523939242,260.523939241452
3370,3350,SYR7825,20,14,0.0829909210724,5,Poor,"Genesee St., W.",Fayette,Lowell,1500,7,40,438.192063262,182.553527157,182.553527152422
3371,3351,SYR7829,20,16,0.271108970582,5,Poor,Seneca Tpk E,Brighton,City Line,0,0,36,1431.45536467,596.820471502,596.820471502126
3372,3352,SYR783,2,19,0.0479722431024,10,Excellent,Coral Ave,Morey,Pacific,200,13,23,253.29344358,105.807473616,105.807473605344
3373,3353,SYR7832,2,19,0.109867309039,9,Excellent,Reed Ave,Argonne,Glenwood,0,0,25,580.099391724,242.366394245,242.366394229513
3374,3354,SYR7833,2,19,0.0416192632003,6,Fair,Hunter Ave.,Kirkpatrick,Spencer,0,0,0,219.749709698,91.881538116,91.8815381123881
3375,3355,SYR7835,2,19,0.0730745761485,5,Poor,Hatherly Rd.,Brookford,Bradford,0,0,27,385.833762064,161.03391113,161.033911125174
3376,3356,SYR7836,2,19,0.106585466116,7,Good,Hazelwood Ave,Audubon Pkwy,west to d.e.,0,0,0,562.771261094,234.44823713,234.448237125933
3377,3357,SYR784,2,19,0.0953570297146,6,Fair,Cordova St,Stevens,Springbrook,100,14,23,503.485116893,209.592889352,209.592889355168
3378,3358,SYR7841,2,16,0.0768769506053,5,Poor,Irving Ave,Waverly,University,0,0,35,405.910299196,169.666074335,169.666074341217
3379,3359,SYR785,2,19,0.120904082396,5,Poor,Cornell Ave,dead end,Mitchell,100,13,27,638.373555052,266.166379324,266.166379317682
3380,3360,SYR7856,2,19,0.104234081326,6,Fair,Rich St.,Marginal,Hudson,0,0,0,550.355949401,229.509059326,229.509059330086
3381,3361,SYR7857,2,19,0.105986775004,9,Excellent,Kingsley Pl.,Herkimer,Lewis,0,0,0,559.61017202,233.679204341,233.679204329707
3382,3362,SYR7858,2,19,0.0305076477767,9,Excellent,University Ave,Canal,Erie,0,0,0,161.080380261,67.344231527,67.3442315316906
3383,3363,SYR7859,2,19,0.0298863856759,7,Good,Walnut Ave,Canal,Erie,0,0,0,157.800116369,65.9728633426,65.9728633453638
3384,3364,SYR7860,20,16,0.0955752168112,9,Excellent,"Genesee St., E.",State,Townsend,0,0,42,504.637144763,210.248404916,210.248404912555
3385,3365,SYR7861,20,14,0.0684288852694,6,Fair,"Genesee St., W.",Salina,Clinton,0,0,0,361.304514222,150.514916351,150.514916341632
3386,3366,SYR7863,2,19,0.34607653195,9,Excellent,Hancock Dr.,Argonne,Calvin,0,0,32,1827.28408869,763.160727569,763.160727573615
3387,3367,SYR7864,2,16,0.0930049935277,6,Fair,Brighton Ave E.,Intrepid Lane,Seneca Tnpk,0,0,72,491.066365826,205.070312148,205.070312147695
3388,3368,SYR7866,2,17,0.117353329238,5,Poor,Westcott St,Lombard,Devine,0,0,0,619.625578376,258.589668574,258.589668576044
3389,3369,SYR7867,2,19,0.0443723608265,5,Poor,Milton Ave ext,Emerson,Milton,0,0,0,234.286065164,97.6777145146,97.6777145132388
3390,3370,SYR787,2,19,0.194911666848,5,Poor,Corning Ave W,S. Salina,Cannon,100,14,28,1029.13360096,428.52216651,428.522166512791
3391,3371,SYR788,2,19,0.136431981489,6,Fair,Corning Ave W,Cannon,Midland,200,14,28,720.360862264,299.950099245,299.950099244311
3392,3372,SYR79,2,19,0.219065584542,6,Fair,Anderson Ave.,S. Salina,dead end,100,14,25,1156.66628638,481.517258565,481.517258562376
3393,3373,SYR790,2,16,0.11283985931,7,Good,Cortland Ave E,S. Salina,Tallman,100,18,34,595.794457154,248.902001614,248.90200160813
3394,3374,SYR791,2,16,0.176271565267,8,Good,Cortland Ave E,Tallman,Oxford,200,18,34,930.713864611,388.822451519,388.822451516036
3395,3375,SYR793,2,16,0.151433734795,5,Poor,Cortland Ave E,Oxford,Castle,300,18,34,799.570119719,334.01641852,334.016418518356
3396,3376,SYR795,2,16,0.0827136129728,5,Poor,Cortland Ave W,South,Dearborn,300,12,30,436.727876496,182.201136581,182.201136592292
3397,3377,SYR796,2,16,0.0598751329777,5,Poor,Cortland Ave W,Dearborn,Ballard,200,12,30,316.140702122,131.879657355,131.879657354464
3398,3378,SYR797,2,16,0.14288241099,5,Poor,Cortland Ave W,Ballard,Midland,100,12,30,754.419130026,314.70123794,314.701237935432
3399,3379,SYR798,2,19,0.150303874672,10,Excellent,Cortland Pl,Valley,Milburn,100,13,24,793.60445827,330.394784996,330.394785005031
3400,3380,SYR80,2,19,0.0639365068044,8,Good,Andover Rd,Lancaster,Buckingham,100,19,21,337.584755927,140.580802341,140.580802335999
3401,3381,SYR800,2,19,0.0362148080069,7,Good,Coughlin Ave.,Fobes,Lillian,100,4,27,191.214186277,79.6869689364,79.6869689408188
3402,3382,SYR8000,2,19,0.139088039235,10,Excellent,Jaclyn Drive,South Salina,Dead End,100,0,0,734.384847162,305.680518408,305.680518409858
3403,3383,SYR8004,2,19,0.0686895682221,8,Good,Unknown Road Name,Gifford,Dickerson,0,0,0,362.680920213,151.57822367,151.578223673666
3404,3384,SYR8005,2,19,0.0833193718912,6,Fair,Mountainview Avenue,Seeley,Dead End,100,0,0,439.926283586,183.26440091,183.264400914805
3405,3385,SYR8007,2,19,0.0569520270292,6,Fair,Wilkie Place,Sweeting,Dead End,100,0,0,300.706702714,125.75674091,125.756740905355
3406,3386,SYR8008,2,17,0.360461272906,6,Fair,Destiny USA Drive,Harborside,Ramps,0,0,0,1903.23552094,795.317303605,795.317303609069
3407,3387,SYR8009,2,17,0.101795176833,6,Fair,Harborside Drive,Park Street,Destiny USA Drive,0,0,0,537.478533676,224.310406881,224.310406882855
3408,3388,SYR801,2,19,0.051005694586,6,Fair,Coughlin Ave.,Lillian,Norwood,200,4,27,269.310067414,112.232552701,112.232552708177
3409,3389,SYR8010,2,19,0.0507057280993,5,Poor,Lemoyne Avenue (Service Road),Wadsworth,Harford,0,0,0,267.726244364,111.873876221,111.873876219677
3410,3390,SYR8012,2,19,0.0598652285687,10,Excellent,Coldbrook Drive,Cheltenham,Weymouth,200,0,0,316.088406843,132.029511972,132.029511978255
